id,group,abbr,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,css_width,css_height,outcome,justification,evaluator_code,date
96,ecuador,IAEN,1.1.1,qt1vmo,21,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-7348986 > div.swiper-slide-bg,1,aria-label,736,354,falla,El nombre accesible es un numero sin significado descriptivo.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,22,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-28e30bd > div.swiper-slide-bg,Firefly_Gemini Flash_el pesanador un poco mas pequeño 140699,aria-label,736,354,falla,El nombre accesible es el nombre con que una herramienta generativa guardo el fichero; no describe la imagen.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,23,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-66e72d1 > div.swiper-slide-bg,banners web 2026,aria-label,736,354,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,24,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-9f409f8 > div.swiper-slide-bg,"ChatGPT Image 24 jun 2026, 10_44_26 a.m.",aria-label,736,354,falla,El nombre accesible es el nombre con que una herramienta generativa guardo el fichero; no describe la imagen.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,25,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-fa9fe69 > div.swiper-slide-bg,bienestar,aria-label,736,354,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,26,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-734851f > div.swiper-slide-bg,"ChatGPT Image 9 jun 2026, 10_45_00",aria-label,736,354,falla,El nombre accesible es el nombre con que una herramienta generativa guardo el fichero; no describe la imagen.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,32,img,div.elementor-element > div.elementor-widget-container > h3 > img.emoji,📚,alt,25,25,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,33,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,✔️,alt,16,16,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,34,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,🌍,alt,16,16,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,35,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,💰,alt,16,16,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,36,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,📝,alt,16,16,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,37,img,div.elementor-widget-container > p > strong > img.emoji,🚀,alt,16,16,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,38,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,1️⃣,alt,16,16,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,39,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,2️⃣,alt,16,16,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,40,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,3️⃣,alt,16,16,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,41,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,📩,alt,16,16,falla,El nombre accesible es un emoji suelto; no describe el contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,45,svg,#Capa_1,.st0 { fill: #1f4e9a; },otro,140,140,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,47,svg,#Capa_1,.st0{fill:#004F9E;},otro,140,140,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,51,img,div.elementor-element > div.elementor-widget-container > a > img.attachment-full,Logotipo,alt,170,68,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
96,ecuador,IAEN,1.1.1,qt1vmo,58,img,div.gt_float_switcher > div.gt-selected > div.gt-current-lang > img,es,alt,33,25,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,3,img,div.layout9 > div > a > img.logo-img,Logo UTPL,alt,96,30,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,47,img,div.banner-page-wrapper > section.full-width-banner > a.banner-link > img.banner-image,UTPL,alt,896,149,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,49,img,div.wrapper-contentoffer > div > a > img,utpl,alt,131,279,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,50,img,div.wrapper-contentoffer > div > a > img,utpl,alt,131,279,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,51,img,div.wrapper-contentoffer > div > a > img,utpl,alt,131,279,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,52,img,div.wrapper-contentoffer > div > a > img,utpl,alt,131,280,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,53,img,div.wrapper-contentoffer > div > a > img,utpl,alt,131,285,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,54,img,div.wrapper-contentoffer > div > a > img,utpl,alt,131,279,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,58,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Segunda titulación,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,59,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Homologación externa,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,60,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Homologación interna,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,61,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Validación por ejercicio profesional o experiencia laboral,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,62,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Homologación de título extranjero,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,66,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Beca Migrante (ecuatorianos residentes en España),alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,67,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Programa de referidos,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,68,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Convenios corporativos,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,69,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Reingreso,alt,50,50,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,88,img,div.wrapper-image-container > div.bg-line1 > div > img.line1,utpl,alt,0,0,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,89,img,div.wrapper-image-container > div.bg-line2 > div > img.line2,utpl,alt,0,0,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,90,img,div.wrapper-image-container > div.bg-line3 > div > img.line1,utpl,alt,0,0,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,91,img,div.wrapper-image-container > div.bg-line4 > div > img.line2,utpl,alt,0,0,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,92,img,div.wrapper-contactocentros > div.items-centros > div > img,utpl,alt,158,103,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,93,img,div.wrapper-contactocentros > div.items-centros > div > img,utpl,alt,158,103,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,94,img,div.wrapper-contactocentros > div.items-centros > div > img,utpl,alt,158,103,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,95,img,div.wrapper-contactocentros > div.items-centros > div > img,utpl,alt,158,102,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,96,img,div.wrapper-contactocentros > div.items-centros > div > img,utpl,alt,158,103,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,97,img,div.wrapper-contactocentros > div.items-centros > div > img,utpl,alt,158,103,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,103,img,div.popup-card > a.full-link > div.image-box > img,Producto,alt,139,186,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,104,img,body > div > div.wrapper-footer > img.logo,utpl,alt,200,105,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,105,img,div.social > div.wrapper-social > a > img,utpl,alt,40,40,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,106,img,div.social > div.wrapper-social > a > img,utpl,alt,40,40,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,107,img,div.social > div.wrapper-social > a > img,utpl,alt,40,40,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,108,img,div.social > div.wrapper-social > a > img,utpl,alt,40,40,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,109,img,div.social > div.wrapper-social > a > img,utpl,alt,40,46,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,110,img,div.social > div.wrapper-social > a > img,utpl,alt,40,38,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,111,img,div.social > div.wrapper-social > a > img,utpl,alt,40,40,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,112,img,div.social > div.wrapper-social > a > img,utpl,alt,40,27,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
103,ecuador,UTPL,1.1.1,qt1vmo,113,img,div.social > div.wrapper-social > a > img,utpl,alt,40,40,falla,"El nombre repite la sigla de la institucion en 28 imagenes distintas: retratos, siete ciudades y siete iconos de redes sociales.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,10,img,nav.nav-ups > div.ml-2 > a > img.nav-logo-img,logo ups,alt,200,55,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,18,svg,#ico_1,facebook,otro,19,19,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,19,svg,#ico_2,instagram,otro,19,19,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,20,svg,#ico_3,.a { fill: #fff; stroke-width: 0px; },otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,21,svg,#ico_4,youtube,otro,19,19,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,22,svg,#ico_5,linkedin,otro,19,19,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,23,svg,#ico_6,pinterest copia,otro,19,19,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,66,img,div.col > div.card > a.undecoration > img.card-img-top,imagen tarjeta,alt,304,304,falla,El nombre es una etiqueta de plantilla; la imagen es una fotografia con contenido propio.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,67,img,div.col > div.card > a.undecoration > img.card-img-top,imagen tarjeta,alt,304,304,falla,El nombre es una etiqueta de plantilla; la imagen es una fotografia con contenido propio.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,72,img,div.row > div.col-6 > a.animated-card > img.img-fluid,Reconocimiento de Times Higher Education que indica 2.º lugar en Ecuador en el World University Rankings Young 2024.,alt,146,146,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,73,img,div.row > div.col-6 > a.animated-card > img.img-fluid,Reconocimiento de Times Higher Education que indica 3.er lugar en Ecuador en el World University Rankings 2025.,alt,146,146,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,74,img,div.row > div.col-6 > a.animated-card > img.img-fluid,Reconocimiento de Times Higher Education que indica 3.er lugar en Ecuador en el World University Rankings 2025.,alt,146,146,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,75,img,div.row > div.col-6 > a.animated-card > img.img-fluid,Reconocimiento de Times Higher Education que otorga medalla de bronce a nivel global en el Online Learning Rankings 2024.,alt,146,146,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,78,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,80,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,82,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,84,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,85,img,div.row > div.col-3 > a.w-100 > img.img-fluid,"INNOVACIÓN, TECNOLOGÍA Y TRABAJO EN EQUIPO MARCARON EL HACKATHON DE DESARROLLO",alt,58,38,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,86,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,87,img,div.row > div.col-3 > a.w-100 > img.img-fluid,La UPS Guayaquil reconoce la excelencia de sus estudiantes en el Programa de Distinción Académica,alt,58,38,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,88,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,90,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,92,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,93,img,div.row > div.col-3 > a.w-100 > img.img-fluid,La UPS lidera el medallero general de los IV Juegos Deportivos Nacionales Universitarios e Institutos de Educación Superior 2026,alt,58,38,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,94,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,96,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,97,img,div.row > div.col-3 > a.w-100 > img.img-fluid,1. Rector de la UPS hace la entrega al director de carrera Arquitectura,alt,58,38,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,98,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,100,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,102,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,104,svg,#Capa_1,.st0{fill:#003772;},otro,19,19,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,121,img,div.mx-auto > a.d-block > span.text-center > img.mx-auto,Afiche Intercolegial de Teatro,alt,140,140,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,123,img,div.mx-auto > a.d-block > span.text-center > img.mx-auto,Afiche del Intercolegial de Danza - “UPS Dance Fest”,alt,140,140,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,124,img,div.mx-auto > a.d-block > span.text-center > img.mx-auto,1er Concurso Intercolegial de Teatro,alt,140,140,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,153,img,a.undecoration > div.col-6 > div.ups-slider > img.w-100,Edificio del Rectorado de la Universidad Politécnica Salesiana con el logotipo UPS en la fachada.,alt,189,170,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,154,img,a.undecoration > div.col-6 > div.ups-slider > img.w-100,Edificio del Rectorado de la Universidad Politécnica Salesiana con el logotipo UPS en la fachada.,alt,189,170,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,155,img,a.undecoration > div.col-6 > div.ups-slider > img.w-100,Edificio de la sede Quito de la Universidad Politécnica Salesiana con un mural artístico en la fachada.,alt,189,170,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,156,img,a.undecoration > div.col-6 > div.ups-slider > img.w-100,Edificio de la sede Quito de la Universidad Politécnica Salesiana con un mural artístico en la fachada.,alt,189,170,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,157,svg,#ico_1,facebook,otro,13,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,158,svg,#ico_2,instagram,otro,13,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,159,svg,#ico_3,.a { fill: #fff; stroke-width: 0px; },otro,13,40,falla,"El nombre accesible es una regla CSS filtrada desde el interior del svg, no una descripcion del contenido.",R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,160,svg,#ico_4,youtube,otro,13,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,161,svg,#ico_5,linkedin,otro,13,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,162,svg,#ico_6,pinterest copia,otro,13,40,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,163,svg,div.row > div.col-12 > a.bg-blue > svg,ius,otro,83,83,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
106,ecuador,UPS,1.1.1,qt1vmo,164,svg,div.row > div.col-12 > a.bg-blue > svg,universia,otro,66,66,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,1,img,html > body.home > a.whatsapp-btn > img.whatsapp-icon,WhatsApp,alt,26,26,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,2,img,span.elementor-icon-list-text > div.gtranslate_wrapper > a.gt_switcher-popup > img,es,alt,24,18,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,15,img,div.elementor-element > div.elementor-widget-container > a > img.attachment-large,Indo,alt,270,341,falla,"El nombre ""Indo"" es un fragmento de cuatro letras; la imagen es un cartel de congreso internacional con fechas, sede y organizadores.",R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,41,div,div.elementor-widget-container > a.elementor-cta > div.elementor-cta__bg-wrapper > div.elementor-cta__bg,oferta-academica-carreras-de-grado-indoamerica ecuador,aria-label,283,219,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,42,div,div.elementor-widget-container > a.elementor-cta > div.elementor-cta__bg-wrapper > div.elementor-cta__bg,Explora nuestra oferta académica de carreras de posgrado en Ecuador.,aria-label,283,219,cumple,Verificado contra la imagen: el nombre sirve un proposito equivalente al contenido no textual.,R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,43,div,div.elementor-widget-container > a.elementor-cta > div.elementor-cta__bg-wrapper > div.elementor-cta__bg,Educon-home,aria-label,283,219,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
114,ecuador,UTI,1.1.1,qt1vmo,47,div,div.elementor-widget-container > div.elementor-cta > div.elementor-cta__bg-wrapper > div.elementor-cta__bg,Logo-Revistas-UTI,aria-label,428,102,falla,El nombre accesible reproduce el nombre del fichero de imagen; no describe su contenido.,R03,2026-09-08
